P|CHOTT1|16|CHOTT|0|3
S| |91000000|181000000| |VA|0|16000|0|0|0|0|1|5040|0|0|0|0|0
S|CHOTT|40022789|-121014894| |DF|0|0|0|0|0|0|0|0|0|1|0|0|0
S|CHOTT|40022789|-121014894| |HA|2|31400|0|0|700|0|1|10500|0|0|0|0|0

P|CHOTT1|34|CHOTT|0|6
S| |91000000|181000000| |VA|0|34000|0|0|0|0|1|5040|0|0|0|0|0
S|LSSEN|40425731|-121402433| |DF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|DBOBO|40547369|-121364236| |TF|0|0|0|0|0|250|1|10000|0|0|0|0|0
S|HYMRY|40488164|-121042972| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CHOTT|40022789|-121014894| |TF|0|0|0|0|0|0|0|0|0|1|0|0|0
S|CHOTT|40022789|-121014894| |HA|2|31400|0|0|700|0|1|10500|0|0|0|0|0

