P|HURTT5|22| |0|5
S| |91000000|181000000| |VA|0|21600|0|0|0|0|1|1440|0|0|0|0|0
S|DECAF|37237625|-79253117| |DF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CAPIN|37177475|-79287589| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|HURTT|37099261|-79333047| |TF|0|0|0|0|0|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|21400|0|0|0|0|0|0|0|0|0|0|0

P|LIBRT3|04| |0|5
S| |91000000|181000000| |VA|0|3600|0|0|0|0|1|1440|0|0|0|0|0
S|AGLOW|37419864|-79191692| |DF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BLAMS|37485700|-79010672| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|LIBRT|37560167|-78807436| |TF|0|0|0|0|0|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|7300|0|0|0|0|0|0|0|0|0|0|0

