P|TBZ1C|33|TBZ|0|4
S| |91000000|181000000| |CA|0|33200|0|0|0|0|1|4370|0|0|0|0|0
S|KHY|38429694|44969111|MAK|FA|0|33300|4550|17240|0|0|1|6000|0|0|0|0|0
S|KHY|38429694|44969111| |DF|2|0|0|0|0|0|1|10000|0|1|0|0|0
S|TBZ|38148194|46212694| |TF|1|0|0|0|0|0|0|0|0|0|0|0|0

P|TBZ1D|15|TBZ|0|5
S| |91000000|181000000| |CA|0|15200|0|0|0|0|1|4370|0|0|0|0|0
S| |91000000|181000000| |VI|1|28800|0|0|0|0|0|0|0|0|0|0|0
S|KHY|38429694|44969111|MAK|FA|0|33300|4550|17240|0|0|1|6000|0|0|0|0|0
S|KHY|38429694|44969111| |DF|2|0|0|0|0|0|1|10000|0|1|0|0|0
S|TBZ|38148194|46212694| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

