P|CWARD2|09L|LAX|0|11
S| |91000000|181000000| |CA|0|8900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|2|16500|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1800|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|LAX|33933150|-118432014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|09R|LAX|0|11
S| |91000000|181000000| |CA|0|8900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|2|16500|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1800|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|LAX|33933150|-118432014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|09L|SLI|0|12
S| |91000000|181000000| |CA|0|8900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|2|16500|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1800|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|MADOW|33623603|-117996400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLI|33783300|-118054758| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|09R|SLI|0|12
S| |91000000|181000000| |CA|0|8900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|2|16500|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1800|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|MADOW|33623603|-117996400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLI|33783300|-118054758| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|17|LAX|0|10
S| |91000000|181000000| |VA|0|16500|0|0|0|0|1|2800|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1400|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|LAX|33933150|-118432014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|17|SLI|0|11
S| |91000000|181000000| |VA|0|16500|0|0|0|0|1|2800|0|0|0|0|0
S| |91000000|181000000| |VI|0|16500|0|0|0|0|0|0|0|0|0|0|0
S|MZB|32782208|-117225422|MRF|CF|2|25600|69430|27480|1400|0|0|0|0|1|0|0|0
S| |91000000|181000000| |VM|0|25600|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|MADOW|33623603|-117996400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLI|33783300|-118054758| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|27L|LAX|0|9
S| |91000000|181000000| |CA|0|26900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|0|32000|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VM|0|32000|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|LAX|33933150|-118432014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|27R|LAX|0|9
S| |91000000|181000000| |CA|0|26900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|0|32000|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VM|0|32000|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|LAX|33933150|-118432014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|27L|SLI|0|10
S| |91000000|181000000| |CA|0|26900|0|0|0|0|1|790|0|0|0|0|0
S| |91000000|181000000| |VA|0|32000|0|0|0|0|1|3000|0|0|0|0|0
S| |91000000|181000000| |VM|0|32000|0|0|0|0|0|0|0|0|0|0|0
S|GYWNN|33063456|-117729231| |DF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|GYWNN|33063456|-117729231| |IF|0|0|0|0|0|0|1|6000|0|0|0|0|0
S|PADRZ|33193889|-117861944| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CWARD|33384014|-117909272| |TF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|CWARD|33384014|-117909272| |IF|0|0|0|0|0|0|2|12000|0|0|0|0|0
S|MADOW|33623603|-117996400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLI|33783300|-118054758| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|CWARD2|27R|SLI|0|10
