P|ALISS7|16|ALISS|0|5
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|TREVA|29781961|-98653917| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|TREVA|29781961|-98653917| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|TATAR|29887086|-98802458| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|ALISS|30112964|-99122117| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|ALISS7|34|ALISS|0|5
S| |91000000|181000000| |VM|0|33700|0|0|0|0|0|0|0|0|0|0|0
S|TREVA|29781961|-98653917| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|TREVA|29781961|-98653917| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|TATAR|29887086|-98802458| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|ALISS|30112964|-99122117| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SLENA2|16|BRENI|0|7
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|YENNS|29067942|-98321983| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|YENNS|29067942|-98321983| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|LILJO|28757294|-98247511| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLENA|28543975|-98196636| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLENA|28543975|-98196636| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BRENI|27903861|-97445033| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SLENA2|34|BRENI|0|7
S| |91000000|181000000| |VM|0|33700|0|0|0|0|0|0|0|0|0|0|0
S|YENNS|29067942|-98321983| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|YENNS|29067942|-98321983| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|LILJO|28757294|-98247511| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLENA|28543975|-98196636| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SLENA|28543975|-98196636| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BRENI|27903861|-97445033| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|BLUMS|0|11
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WEMAR|29660319|-97010403| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FFSSH|29661381|-96799950| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WHAEL|29662261|-96504739| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BLUMS|29659764|-95752822| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|CAAGE|0|11
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WEMAR|29660319|-97010403| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FFSSH|29661381|-96799950| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WHAEL|29662261|-96504739| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CAAGE|29956878|-95345903| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|FFSSH|0|9
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WEMAR|29660319|-97010403| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FFSSH|29661381|-96799950| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|MOLLR|0|13
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WEMAR|29660319|-97010403| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FFSSH|29661381|-96799950| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|WHAEL|29662261|-96504739| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BLUMS|29659764|-95752822| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|BALIO|29657825|-95544414| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|MOLLR|29655619|-95276619| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|SEEDS|0|7
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0

P|SNIDR2|16|WEMAR|0|8
S| |91000000|181000000| |VM|0|15700|0|0|0|0|0|0|0|0|0|0|0
S|WRKIT|29629456|-98245808| |DF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|WRKIT|29629456|-98245808| |IF|0|0|0|0|0|0|1|5000|0|0|0|0|0
S|CHURN|29650664|-98017472| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SNIDR|29653350|-97830042| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|SEEDS|29658872|-97249628| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
