P|DOTK1A|13|DOTKU|0|5
S|DOTKU|-4398833|-39052833| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FZ024|-4273333|-38982500| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FZ058|-4108333|-38891000| |TF|0|0|0|0|0|0|2|9000|0|0|0|0|0
S|FZ026|-3996667|-38853167| |TF|0|0|0|0|0|0|2|7000|0|0|0|0|0
S|FZ027|-3823667|-38730333| |TF|0|0|0|0|0|0|1|4200|0|0|0|0|0

P|TENU1A|13|TENUB|0|5
S|TENUB|-4474333|-37968167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FZ019|-4282500|-38085333| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FZ379|-3931167|-38319333| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|FZ059|-3870667|-38547167| |TF|0|0|0|0|0|0|1|7000|0|0|0|0|0
S|FZ027|-3823667|-38730333| |TF|0|0|0|0|0|0|1|4200|0|0|0|0|0

