P|BIKS2H|33|BIKSI|0|6
S|BIKSI|37675556|128584444| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|NY049|37753111|128673528| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|NY042|37874833|128673639| |TF|0|0|0|0|0|0|1|10000|0|0|0|0|0
S|NY031|38059472|128673833| |TF|0|0|0|0|0|0|1|9000|0|0|0|0|0
S|NIMAL|38072667|128766611| |TF|0|0|0|0|0|0|1|7500|0|0|0|0|0
S|DUBUN|38087361|128870500| |TF|0|0|0|0|0|0|1|6000|0|0|0|0|0

P|KAE2H|33|KAE|0|6
S|KAE|37700778|128753778| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|NY049|37753111|128673528| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|NY042|37874833|128673639| |TF|0|0|0|0|0|0|1|10000|0|0|0|0|0
S|NY031|38059472|128673833| |TF|0|0|0|0|0|0|1|9000|0|0|0|0|0
S|NIMAL|38072667|128766611| |TF|0|0|0|0|0|0|1|7500|0|0|0|0|0
S|DUBUN|38087361|128870500| |TF|0|0|0|0|0|0|1|6000|0|0|0|0|0

