P|AARCH2|11|AKBAR|0|14
S|AKBAR|39390956|-88048811| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PRUET|39350556|-88211111| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|UKAAY|39171028|-88879586| |TF|0|0|0|0|0|280|2|31000|0|0|0|0|0
S|AARCH|39093611|-89162500| |TF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|AARCH|39093611|-89162500| |IF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|PETTI|38996322|-89594014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PETTI|38996322|-89594014| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KRIYA|38960444|-89708036| |TF|0|0|0|0|0|280|3|15000|11000|0|0|0|0
S|JAAKK|38864686|-90010819| |TF|0|0|0|0|0|0|3|11000|10000|0|0|0|0
S|CHOTO|38797219|-90220831| |TF|0|0|0|0|0|0|3|10000|8000|0|0|0|0
S|GETEE|38834953|-90303033| |TF|0|0|0|0|0|210|3|8000|7000|0|0|0|0
S|HRBEE|38861464|-90361036| |TF|0|0|0|0|0|210|1|5000|0|0|0|0|0
S|BUELL|38902578|-90451156| |TF|0|0|0|0|0|210|0|5000|0|1|0|0|0
S|BUELL|38902578|-90451156|SPI|FM|0|30100|6670|21390|0|0|0|0|0|0|0|0|0

P|AARCH2|12L|AKBAR|0|14
S|AKBAR|39390956|-88048811| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PRUET|39350556|-88211111| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|UKAAY|39171028|-88879586| |TF|0|0|0|0|0|280|2|31000|0|0|0|0|0
S|AARCH|39093611|-89162500| |TF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|AARCH|39093611|-89162500| |IF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|PETTI|38996322|-89594014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PETTI|38996322|-89594014| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KRIYA|38960444|-89708036| |TF|0|0|0|0|0|280|3|15000|11000|0|0|0|0
S|JAAKK|38864686|-90010819| |TF|0|0|0|0|0|0|3|11000|10000|0|0|0|0
S|CHOTO|38797219|-90220831| |TF|0|0|0|0|0|0|3|10000|8000|0|0|0|0
S|GETEE|38834953|-90303033| |TF|0|0|0|0|0|210|3|8000|7000|0|0|0|0
S|HRBEE|38861464|-90361036| |TF|0|0|0|0|0|210|1|5000|0|0|0|0|0
S|BUELL|38902578|-90451156| |TF|0|0|0|0|0|210|0|5000|0|1|0|0|0
S|BUELL|38902578|-90451156|SPI|FM|0|30100|6670|21390|0|0|0|0|0|0|0|0|0

P|AARCH2|12R|AKBAR|0|14
S|AKBAR|39390956|-88048811| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PRUET|39350556|-88211111| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|UKAAY|39171028|-88879586| |TF|0|0|0|0|0|280|2|31000|0|0|0|0|0
S|AARCH|39093611|-89162500| |TF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|AARCH|39093611|-89162500| |IF|0|0|0|0|0|280|1|11000|0|0|0|0|0
S|PETTI|38996322|-89594014| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|PETTI|38996322|-89594014| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KRIYA|38960444|-89708036| |TF|0|0|0|0|0|280|3|15000|11000|0|0|0|0
S|JAAKK|38864686|-90010819| |TF|0|0|0|0|0|0|3|11000|10000|0|0|0|0
S|CHOTO|38797219|-90220831| |TF|0|0|0|0|0|0|3|10000|8000|0|0|0|0
S|GETEE|38834953|-90303033| |TF|0|0|0|0|0|210|3|8000|7000|0|0|0|0
S|HRBEE|38861464|-90361036| |TF|0|0|0|0|0|210|1|5000|0|0|0|0|0
S|BUELL|38902578|-90451156| |TF|0|0|0|0|0|210|0|5000|0|1|0|0|0
S|BUELL|38902578|-90451156|SPI|FM|0|30100|6670|21390|0|0|0|0|0|0|0|0|0

P|AARCH2|29|AKBAR|0|12
