P|IGM10U|12L|IGMIG|0|15
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KAMDA|33365833|114203611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC571|33877500|114043889| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC572|34135278|113963056| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC573|34235833|113668889| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC574|34270000|113568611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC575|34306667|113460833| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|VENUT|34340833|113360833| |TF|0|0|0|0|0|230|1|4930|0|0|0|0|0
S|CC576|34451389|113414722| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC577|34417222|113515278| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC578|34380556|113623333| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC579|34346389|113723611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC408|34429722|113765000| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC581|34464167|113664444| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC409|34480278|113616667| |TF|0|0|0|0|0|205|1|2960|0|0|0|0|0

P|IGM1U|12L|IGMIG|0|6
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KAMDA|33365833|114203611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CGO40|33878597|114044264| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296K|34389467|113880400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296Q|34429242|113760744| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296Y|34478178|113612889| |TF|0|0|0|0|0|205|1|3940|0|0|0|0|0

P|IGM1U|12R|IGMIG|0|6
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KAMDA|33365833|114203611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CGO40|33878597|114044264| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296K|34389467|113880400| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296Q|34429242|113760744| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D296Y|34478178|113612889| |TF|0|0|0|0|0|205|1|3940|0|0|0|0|0

P|IGM1V|30L|IGMIG|0|5
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|VINIG|33614444|114485000| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D160P|34079486|114219183| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D160F|34234544|114129725| |TF|0|0|0|0|0|0|0|0|0|1|0|0|0
S|D118N|34227308|114337247|DWS|CF|2|11800|1410|11800|800|205|1|4930|0|0|0|0|0

P|IGM1V|30R|IGMIG|0|5
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|VINIG|33614444|114485000| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D160P|34079486|114219183| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|D160F|34234544|114129725| |TF|0|0|0|0|0|0|0|0|0|1|0|0|0
S|D118N|34227308|114337247|DWS|CF|2|11800|1410|11800|800|205|1|4930|0|0|0|0|0

P|IGM5U|12L|IGMIG|0|9
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KAMDA|33365833|114203611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC571|33877500|114043889| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC627|34090000|113423889| |TF|0|0|0|0|0|220|1|8860|0|0|0|0|0
S|CC623|34306389|113453611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC624|34323333|113560278| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC625|34373333|113650556| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC626|34448333|113711111| |TF|0|0|0|0|0|220|1|8860|0|0|0|0|0
S|CC304|34534722|113455833| |TF|1|0|0|0|0|205|1|3940|0|0|0|0|0

P|IGM5U|12R|IGMIG|0|9
S|IGMIG|33287222|114454167| |IF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|KAMDA|33365833|114203611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC571|33877500|114043889| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC627|34090000|113423889| |TF|0|0|0|0|0|220|1|8860|0|0|0|0|0
S|CC623|34306389|113453611| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
S|CC624|34323333|113560278| |TF|0|0|0|0|0|0|0|0|0|0|0|0|0
